match_id,team1,team2,winner,venue,date,gender,match_type,overs
1296034,Scotland,Bangladesh,Bangladesh,"Kinrara Academy Oval, Kuala Lumpur",2022-01-23,female,T20,20
1296035,Kenya,Malaysia,Malaysia,"Kinrara Academy Oval, Kuala Lumpur",2022-01-23,female,T20,20
1296036,Sri Lanka,Bangladesh,Sri Lanka,"Kinrara Academy Oval, Kuala Lumpur",2022-01-24,female,T20,20
1298135,Namibia,Sri Lanka,Namibia,"GMHBA Stadium, South Geelong, Victoria",2022-10-16,male,T20,20
1298136,United Arab Emirates,Netherlands,Netherlands,"GMHBA Stadium, South Geelong, Victoria",2022-10-16,male,T20,20
1298137,Scotland,West Indies,Scotland,"Bellerive Oval, Hobart",2022-10-17,male,T20,20
1298138,Zimbabwe,Ireland,Zimbabwe,"Bellerive Oval, Hobart",2022-10-17,male,T20,20
1298139,Namibia,Netherlands,Netherlands,"GMHBA Stadium, South Geelong, Victoria",2022-10-18,male,T20,20
1298140,Sri Lanka,United Arab Emirates,Sri Lanka,"GMHBA Stadium, South Geelong, Victoria",2022-10-18,male,T20,20
1298141,Scotland,Ireland,Ireland,"Bellerive Oval, Hobart",2022-10-19,male,T20,20
1298142,West Indies,Zimbabwe,West Indies,"Bellerive Oval, Hobart",2022-10-19,male,T20,20
1298143,Sri Lanka,Netherlands,Sri Lanka,"GMHBA Stadium, South Geelong, Victoria",2022-10-20,male,T20,20
1298144,United Arab Emirates,Namibia,United Arab Emirates,"GMHBA Stadium, South Geelong, Victoria",2022-10-20,male,T20,20
1298145,West Indies,Ireland,Ireland,"Bellerive Oval, Hobart",2022-10-21,male,T20,20
1298146,Scotland,Zimbabwe,Zimbabwe,"Bellerive Oval, Hobart",2022-10-21,male,T20,20
1298147,New Zealand,Australia,New Zealand,Sydney Cricket Ground,2022-10-22,male,T20,20
1298149,Ireland,Sri Lanka,Sri Lanka,"Bellerive Oval, Hobart",2022-10-23,male,T20,20
1298150,Pakistan,India,India,Melbourne Cricket Ground,2022-10-23,male,T20,20
1298151,Bangladesh,Netherlands,Bangladesh,"Bellerive Oval, Hobart",2022-10-24,male,T20,20
1298152,Zimbabwe,South Africa,,"Bellerive Oval, Hobart",2022-10-24,male,T20,20
1298153,Sri Lanka,Australia,Australia,Perth Stadium,2022-10-25,male,T20,20
1298154,Ireland,England,Ireland,Melbourne Cricket Ground,2022-10-26,male,T20,20
1298156,South Africa,Bangladesh,South Africa,Sydney Cricket Ground,2022-10-27,male,T20,20
1298157,India,Netherlands,India,Sydney Cricket Ground,2022-10-27,male,T20,20
1298158,Zimbabwe,Pakistan,Zimbabwe,Perth Stadium,2022-10-27,male,T20,20
1298161,New Zealand,Sri Lanka,New Zealand,Sydney Cricket Ground,2022-10-29,male,T20,20
1298162,Bangladesh,Zimbabwe,Bangladesh,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022-10-30,male,T20,20
1298163,Netherlands,Pakistan,Pakistan,Perth Stadium,2022-10-30,male,T20,20
1298164,India,South Africa,South Africa,Perth Stadium,2022-10-30,male,T20,20
1298165,Australia,Ireland,Australia,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022-10-31,male,T20,20
1298167,England,New Zealand,England,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022-11-01,male,T20,20
1298168,Zimbabwe,Netherlands,Netherlands,Adelaide Oval,2022-11-02,male,T20,20
1298169,India,Bangladesh,India,Adelaide Oval,2022-11-02,male,T20,20
1298170,Pakistan,South Africa,Pakistan,Sydney Cricket Ground,2022-11-03,male,T20,20
1298171,New Zealand,Ireland,New Zealand,Adelaide Oval,2022-11-04,male,T20,20
1298173,Sri Lanka,England,England,Sydney Cricket Ground,2022-11-05,male,T20,20
1298174,Netherlands,South Africa,Netherlands,Adelaide Oval,2022-11-06,male,T20,20
1298175,Bangladesh,Pakistan,Pakistan,Adelaide Oval,2022-11-06,male,T20,20
1298176,India,Zimbabwe,India,Melbourne Cricket Ground,2022-11-06,male,T20,20
1298177,New Zealand,Pakistan,Pakistan,Sydney Cricket Ground,2022-11-09,male,T20,20
1298178,India,England,England,Adelaide Oval,2022-11-10,male,T20,20
1298179,Pakistan,England,England,Melbourne Cricket Ground,2022-11-13,male,T20,20
1299566,Nepal,Oman,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2022-02-18,male,T20,20
1299567,Canada,Philippines,Canada,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),2022-02-18,male,T20,20
1299568,United Arab Emirates,Ireland,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2022-02-18,male,T20,20
1299569,Germany,Bahrain,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),2022-02-18,male,T20,20
1299570,Canada,Oman,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2022-02-19,male,T20,20
1299571,Nepal,Philippines,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),2022-02-19,male,T20,20
1299572,United Arab Emirates,Germany,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2022-02-19,male,T20,20
1299573,Ireland,Bahrain,Ireland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),2022-02-19,male,T20,20
1299574,Germany,Ireland,Ireland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2022-02-21,male,T20,20
1299575,Bahrain,United Arab Emirates,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),2022-02-21,male,T20,20
1299576,Canada,Nepal,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2022-02-21,male,T20,20
1299577,Philippines,Oman,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),2022-02-21,male,T20,20
1299578,Germany,Canada,Canada,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2022-02-22,male,T20,20
1299579,Bahrain,Philippines,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),2022-02-22,male,T20,20
1299580,United Arab Emirates,Nepal,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2022-02-22,male,T20,20
1299581,Ireland,Oman,Ireland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),2022-02-22,male,T20,20
1299582,Bahrain,Canada,Canada,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2022-02-24,male,T20,20
1299583,Philippines,Germany,Germany,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),2022-02-24,male,T20,20
1299584,Oman,Nepal,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),2022-02-24,male,T20,20
1299585,Ireland,United Arab Emirates,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2022-02-24,male,T20,20
1299592,United Arab Emirates,Ireland,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2022-02-13,male,T20,20
1299593,Oman,Nepal,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2022-02-11,male,T20,20
1299594,Oman,Ireland,Ireland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2022-02-12,male,T20,20
1299595,United Arab Emirates,Oman,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2022-02-14,male,T20,20
1299596,Ireland,Nepal,Ireland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2022-02-14,male,T20,20
1299638,United Arab Emirates,Nepal,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2022-02-12,male,T20,20
1301331,South Africa,England,England,"County Ground, Chelmsford",2022-07-21,female,T20,20
1301332,South Africa,England,England,"County Ground, New Road, Worcester",2022-07-23,female,T20,20
1301333,England,South Africa,England,"County Ground, Derby",2022-07-25,female,T20,20
1301334,India,England,England,"Riverside Ground, Chester-le-Street",2022-09-10,female,T20,20
1301335,England,India,India,"County Ground, Derby",2022-09-13,female,T20,20
1301336,India,England,England,"County Ground, Bristol",2022-09-15,female,T20,20
1303307,Ireland,India,India,"The Village, Malahide, Dublin",2022-06-26,male,T20,20
1303308,India,Ireland,India,"The Village, Malahide, Dublin",2022-06-28,male,T20,20
1303312,New Zealand,Ireland,New Zealand,"Civil Service Cricket Club, Stormont, Belfast",2022-07-18,male,T20,20
1303313,New Zealand,Ireland,New Zealand,"Civil Service Cricket Club, Stormont, Belfast",2022-07-20,male,T20,20
1303314,Ireland,New Zealand,New Zealand,"Civil Service Cricket Club, Stormont, Belfast",2022-07-22,male,T20,20
1303315,South Africa,Ireland,South Africa,"County Ground, Bristol",2022-08-03,male,T20,20
1303316,South Africa,Ireland,South Africa,"County Ground, Bristol",2022-08-05,male,T20,20
1305498,Nepal,Papua New Guinea,Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",2022-03-28,male,T20,20
1305499,Malaysia,Papua New Guinea,Malaysia,"Tribhuvan University International Cricket Ground, Kirtipur",2022-03-29,male,T20,20
1305500,Malaysia,Nepal,Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",2022-03-30,male,T20,20
1305501,Nepal,Papua New Guinea,Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",2022-03-31,male,T20,20
1305502,Malaysia,Papua New Guinea,Papua New Guinea,"Tribhuvan University International Cricket Ground, Kirtipur",2022-04-01,male,T20,20
1305503,Nepal,Malaysia,Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",2022-04-02,male,T20,20
1305504,Nepal,Papua New Guinea,Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",2022-04-04,male,T20,20
1306384,Qatar,United Arab Emirates,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),2022-03-20,female,T20,20
1306385,Saudi Arabia,Kuwait,Kuwait,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),2022-03-20,female,T20,20
1306386,Qatar,Bahrain,Qatar,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),2022-03-21,female,T20,20
1306387,Oman,Saudi Arabia,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),2022-03-21,female,T20,20
1306388,United Arab Emirates,Kuwait,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),2022-03-21,female,T20,20
1306389,Bahrain,Saudi Arabia,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),2022-03-22,female,T20,20
1306390,Qatar,Kuwait,Kuwait,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),2022-03-22,female,T20,20
1306391,United Arab Emirates,Oman,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),2022-03-22,female,T20,20
1306392,Oman,Kuwait,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2022-03-24,female,T20,20
1306393,Saudi Arabia,United Arab Emirates,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),2022-03-24,female,T20,20
1306394,Qatar,Saudi Arabia,Qatar,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2022-03-25,female,T20,20
1306395,Kuwait,Bahrain,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),2022-03-25,female,T20,20
1306396,Oman,Qatar,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2022-03-26,female,T20,20
1306397,United Arab Emirates,Bahrain,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),2022-03-26,female,T20,20
1307293,Sri Lanka,Australia,Australia,"R Premadasa Stadium, Colombo",2022-06-07,male,T20,20
1307294,Sri Lanka,Australia,Australia,"R Premadasa Stadium, Colombo",2022-06-08,male,T20,20
1307295,Australia,Sri Lanka,Sri Lanka,Pallekele International Cricket Stadium,2022-06-11,male,T20,20
1307477,New Zealand,Scotland,New Zealand,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",2022-07-27,male,T20,20
1307478,New Zealand,Scotland,New Zealand,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",2022-07-29,male,T20,20
1308236,Pakistan,Ireland,Ireland,"Gaddafi Stadium, Lahore",2022-11-12,female,T20,20
1308237,Ireland,Pakistan,Pakistan,"Gaddafi Stadium, Lahore",2022-11-14,female,T20,20
1308238,Ireland,Pakistan,Ireland,"Gaddafi Stadium, Lahore",2022-11-16,female,T20,20
1309701,Uganda,Namibia,Namibia,"United Cricket Club Ground, Windhoek",2022-04-08,male,T20,20
1309702,Namibia,Uganda,Uganda,"United Cricket Club Ground, Windhoek",2022-04-09,male,T20,20
1309703,Namibia,Uganda,Namibia,"United Cricket Club Ground, Windhoek",2022-04-10,male,T20,20
1310161,Norway,Guernsey,Norway,"Desert Springs Cricket Ground, Almeria",2022-04-29,male,T20,20
1310162,Spain,Norway,Spain,"Desert Springs Cricket Ground, Almeria",2022-04-30,male,T20,20
1310163,Norway,Guernsey,Guernsey,"Desert Springs Cricket Ground, Almeria",2022-04-30,male,T20,20
1310164,Guernsey,Spain,Spain,"Desert Springs Cricket Ground, Almeria",2022-04-30,male,T20,20
1310165,Spain,Guernsey,Guernsey,"Desert Springs Cricket Ground, Almeria",2022-05-01,male,T20,20
1310166,Spain,Norway,Spain,"Desert Springs Cricket Ground, Almeria",2022-05-01,male,T20,20
1310167,Denmark,Finland,Finland,"Svanholm Park, Brondby",2022-05-07,male,T20,20
1310168,Denmark,Finland,Denmark,"Svanholm Park, Brondby",2022-05-07,male,T20,20
1310169,Denmark,Finland,Denmark,"Svanholm Park, Brondby",2022-05-08,male,T20,20
1310170,Gibraltar,Malta,Malta,Marsa Sports Club,2022-05-10,male,T20,20
1310171,Malta,Hungary,Malta,Marsa Sports Club,2022-05-10,male,T20,20
1310172,Gibraltar,Hungary,Hungary,Marsa Sports Club,2022-05-10,male,T20,20
1310173,Romania,Malta,Malta,Marsa Sports Club,2022-05-11,male,T20,20
1310174,Czech Republic,Gibraltar,Czech Republic,Marsa Sports Club,2022-05-11,male,T20,20
1310175,Hungary,Bulgaria,Hungary,Marsa Sports Club,2022-05-11,male,T20,20
1310176,Malta,Czech Republic,Malta,Marsa Sports Club,2022-05-12,male,T20,20
1310177,Czech Republic,Bulgaria,Czech Republic,Marsa Sports Club,2022-05-12,male,T20,20
1310178,Romania,Hungary,Hungary,Marsa Sports Club,2022-05-12,male,T20,20
1310179,Gibraltar,Bulgaria,Gibraltar,Marsa Sports Club,2022-05-13,male,T20,20
1310180,Romania,Czech Republic,Romania,Marsa Sports Club,2022-05-13,male,T20,20
1310181,Bulgaria,Romania,Romania,Marsa Sports Club,2022-05-13,male,T20,20
1310182,Hungary,Czech Republic,Czech Republic,Marsa Sports Club,2022-05-14,male,T20,20
1310183,Gibraltar,Romania,Romania,Marsa Sports Club,2022-05-14,male,T20,20
1310184,Bulgaria,Malta,Malta,Marsa Sports Club,2022-05-14,male,T20,20
1310185,Gibraltar,Bulgaria,Bulgaria,Marsa Sports Club,2022-05-15,male,T20,20
1310186,Czech Republic,Hungary,Czech Republic,Marsa Sports Club,2022-05-15,male,T20,20
1310187,Romania,Malta,Romania,Marsa Sports Club,2022-05-15,male,T20,20
1310188,Jersey,Guernsey,Jersey,"College Field, St Peter Port",2022-05-20,male,T20,20
1310887,Zimbabwe,Uganda,Zimbabwe,"Centre for Cricket Development Ground, Windhoek",2022-04-21,female,T20,20
1310888,Zimbabwe,Namibia,Namibia,"Centre for Cricket Development Ground, Windhoek",2022-04-20,female,T20,20
1310889,Namibia,Uganda,Namibia,"Centre for Cricket Development Ground, Windhoek",2022-04-21,female,T20,20
1310890,Zimbabwe,Uganda,Zimbabwe,"Centre for Cricket Development Ground, Windhoek",2022-04-22,female,T20,20
1310891,Namibia,Zimbabwe,Zimbabwe,"Centre for Cricket Development Ground, Windhoek",2022-04-23,female,T20,20
1310892,Namibia,Uganda,Namibia,"Centre for Cricket Development Ground, Windhoek",2022-04-23,female,T20,20
1310893,Zimbabwe,Uganda,Zimbabwe,"Centre for Cricket Development Ground, Windhoek",2022-04-24,female,T20,20
1310894,Zimbabwe,Namibia,Zimbabwe,"Centre for Cricket Development Ground, Windhoek",2022-04-24,female,T20,20
1310895,Uganda,Namibia,Namibia,"Centre for Cricket Development Ground, Windhoek",2022-04-25,female,T20,20
1310896,Namibia,Zimbabwe,Zimbabwe,"Centre for Cricket Development Ground, Windhoek",2022-04-26,female,T20,20
1310901,New Zealand,Netherlands,New Zealand,"Sportpark Westvliet, The Hague",2022-08-04,male,T20,20
1310902,Netherlands,New Zealand,New Zealand,"Sportpark Westvliet, The Hague",2022-08-05,male,T20,20
1310938,Zimbabwe,Namibia,Zimbabwe,"Queens Sports Club, Bulawayo",2022-05-17,male,T20,20
1310939,Zimbabwe,Namibia,Namibia,"Queens Sports Club, Bulawayo",2022-05-19,male,T20,20
1310940,Namibia,Zimbabwe,Zimbabwe,"Queens Sports Club, Bulawayo",2022-05-21,male,T20,20
1310941,Zimbabwe,Namibia,Namibia,"Queens Sports Club, Bulawayo",2022-05-22,male,T20,20
1310942,Namibia,Zimbabwe,Namibia,"Queens Sports Club, Bulawayo",2022-05-24,male,T20,20
1310981,Sri Lanka,Pakistan,Pakistan,"Southend Club Cricket Stadium, Karachi",2022-05-24,female,T20,20
1310982,Sri Lanka,Pakistan,Pakistan,"Southend Club Cricket Stadium, Karachi",2022-05-26,female,T20,20
1310983,Sri Lanka,Pakistan,Pakistan,"Southend Club Cricket Stadium, Karachi",2022-05-28,female,T20,20
1311744,Hong Kong,United Arab Emirates,United Arab Emirates,"Malek Cricket Ground, Ajman",2022-04-27,female,T20,20
1311745,United Arab Emirates,Hong Kong,United Arab Emirates,"Malek Cricket Ground, Ajman",2022-04-28,female,T20,20
1311746,United Arab Emirates,Hong Kong,United Arab Emirates,"Malek Cricket Ground, Ajman",2022-04-29,female,T20,20
1311747,Hong Kong,United Arab Emirates,United Arab Emirates,"Malek Cricket Ground, Ajman",2022-04-30,female,T20,20
1314897,Uganda,Nepal,Uganda,"Tribhuvan University International Cricket Ground, Kirtipur",2022-05-16,female,T20,20
1314898,Nepal,Uganda,Uganda,"Tribhuvan University International Cricket Ground, Kirtipur",2022-05-17,female,T20,20
1314899,Nepal,Uganda,Uganda,"Tribhuvan University International Cricket Ground, Kirtipur",2022-05-19,female,T20,20
1314900,Nepal,Uganda,Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",2022-05-20,female,T20,20
1314901,Nepal,Uganda,Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",2022-05-21,female,T20,20
1316642,Ireland,South Africa,Ireland,"Pembroke Cricket Club, Sandymount, Dublin",2022-06-03,female,T20,20
1316643,Ireland,South Africa,South Africa,"Pembroke Cricket Club, Sandymount, Dublin",2022-06-06,female,T20,20
1316644,Ireland,South Africa,South Africa,"Pembroke Cricket Club, Sandymount, Dublin",2022-06-08,female,T20,20
1317136,Serbia,Bulgaria,Bulgaria,"National Sports Academy, Sofia",2022-06-24,male,T20,20
1317137,Serbia,Bulgaria,Bulgaria,"National Sports Academy, Sofia",2022-06-25,male,T20,20
1317138,Serbia,Bulgaria,Bulgaria,"National Sports Academy, Sofia",2022-06-25,male,T20,20
1317139,Serbia,Bulgaria,Bulgaria,"National Sports Academy, Sofia",2022-06-26,male,T20,20
1317149,Bangladesh,West Indies,,"Windsor Park, Roseau, Dominica",2022-07-02,male,T20,20
1317150,West Indies,Bangladesh,West Indies,"Windsor Park, Roseau, Dominica",2022-07-03,male,T20,20
1317151,Bangladesh,West Indies,West Indies,"Providence Stadium, Guyana",2022-07-07,male,T20,20
1317482,West Indies,Australia,Australia,Carrara Oval,2022-10-05,male,T20,20
1317483,Australia,West Indies,Australia,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022-10-07,male,T20,20
1317486,England,Australia,England,Perth Stadium,2022-10-09,male,T20,20
1317487,England,Australia,England,"Manuka Oval, Canberra",2022-10-12,male,T20,20
1317488,England,Australia,,"Manuka Oval, Canberra",2022-10-14,male,T20,20
1317635,Pakistan,Australia,,"Bready Cricket Club, Magheramason, Bready",2022-07-16,female,T20,20
1317636,Ireland,Australia,Australia,"Bready Cricket Club, Magheramason, Bready",2022-07-17,female,T20,20
1317637,Pakistan,Ireland,Pakistan,"Bready Cricket Club, Magheramason, Bready",2022-07-19,female,T20,20
1317638,Australia,Ireland,Australia,"Bready Cricket Club, Magheramason, Bready",2022-07-21,female,T20,20
1317639,Pakistan,Australia,,"Bready Cricket Club, Magheramason, Bready",2022-07-23,female,T20,20
1317903,India,West Indies,India,"Brian Lara Stadium, Tarouba, Trinidad",2022-07-29,male,T20,20
1317904,India,West Indies,West Indies,"Warner Park, Basseterre, St Kitts",2022-08-01,male,T20,20
1317905,West Indies,India,India,"Warner Park, Basseterre, St Kitts",2022-08-02,male,T20,20
1317906,India,West Indies,India,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2022-08-06,male,T20,20
1317907,India,West Indies,India,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2022-08-07,male,T20,20
1317908,New Zealand,West Indies,New Zealand,"Sabina Park, Kingston, Jamaica",2022-08-10,male,T20,20
1317909,New Zealand,West Indies,New Zealand,"Sabina Park, Kingston, Jamaica",2022-08-12,male,T20,20
1317910,New Zealand,West Indies,West Indies,"Sabina Park, Kingston, Jamaica",2022-08-14,male,T20,20
1318357,Germany,Austria,Germany,Bayer Uerdingen Cricket Ground,2022-06-09,male,T20,20
1318358,Sweden,Germany,Germany,Bayer Uerdingen Cricket Ground,2022-06-09,male,T20,20
1318359,Austria,Germany,Austria,Bayer Uerdingen Cricket Ground,2022-06-10,male,T20,20
1318360,Austria,Sweden,Austria,Bayer Uerdingen Cricket Ground,2022-06-10,male,T20,20
1318361,Austria,Sweden,Austria,Bayer Uerdingen Cricket Ground,2022-06-11,male,T20,20
1318362,Germany,Sweden,Germany,Bayer Uerdingen Cricket Ground,2022-06-11,male,T20,20
1318373,Rwanda,Uganda,Uganda,Gahanga International Cricket Stadium. Rwanda,2022-06-09,female,T20,20
1318375,Brazil,Nigeria,Nigeria,Gahanga International Cricket Stadium. Rwanda,2022-06-09,female,T20,20
1318376,Uganda,Kenya,Kenya,Gahanga International Cricket Stadium. Rwanda,2022-06-10,female,T20,20
1318377,Tanzania,Botswana,Tanzania,Integrated Polytechnic Regional Centre,2022-06-10,female,T20,20
1318378,Rwanda,Brazil,Rwanda,Gahanga International Cricket Stadium. Rwanda,2022-06-10,female,T20,20
1318379,Germany,Nigeria,Nigeria,Integrated Polytechnic Regional Centre,2022-06-10,female,T20,20
1318380,Brazil,Germany,Brazil,Gahanga International Cricket Stadium. Rwanda,2022-06-11,female,T20,20
1318381,Uganda,Tanzania,Tanzania,Integrated Polytechnic Regional Centre,2022-06-11,female,T20,20
1318382,Rwanda,Kenya,Kenya,Gahanga International Cricket Stadium. Rwanda,2022-06-11,female,T20,20
1318383,Botswana,Nigeria,Nigeria,Integrated Polytechnic Regional Centre,2022-06-11,female,T20,20
1318393,Botswana,Rwanda,Rwanda,Gahanga International Cricket Stadium. Rwanda,2022-06-15,female,T20,20
1318394,Uganda,Germany,Uganda,Integrated Polytechnic Regional Centre,2022-06-15,female,T20,20
1318395,Nigeria,Tanzania,Tanzania,Gahanga International Cricket Stadium. Rwanda,2022-06-15,female,T20,20
1318396,Kenya,Brazil,Kenya,Integrated Polytechnic Regional Centre,2022-06-15,female,T20,20
1318404,Tanzania,Kenya,Tanzania,Gahanga International Cricket Stadium. Rwanda,2022-06-18,female,T20,20
1319709,India,Sri Lanka,India,Rangiri Dambulla International Stadium,2022-06-23,female,T20,20
1319710,Sri Lanka,India,India,Rangiri Dambulla International Stadium,2022-06-25,female,T20,20
1319711,India,Sri Lanka,Sri Lanka,Rangiri Dambulla International Stadium,2022-06-27,female,T20,20
1320190,Malaysia,Singapore,Malaysia,"Kinrara Academy Oval, Kuala Lumpur",2022-06-17,female,T20,20
1320191,Nepal,Bhutan,Nepal,"UKM-YSD Cricket Oval, Bangi",2022-06-17,female,T20,20
1320192,Oman,United Arab Emirates,,"UKM-YSD Cricket Oval, Bangi",2022-06-17,female,T20,20
1320193,Bahrain,Kuwait,,"Kinrara Academy Oval, Kuala Lumpur",2022-06-17,female,T20,20
1320194,Singapore,United Arab Emirates,United Arab Emirates,"Kinrara Academy Oval, Kuala Lumpur",2022-06-18,female,T20,20
1320195,Hong Kong,Bhutan,Hong Kong,"UKM-YSD Cricket Oval, Bangi",2022-06-18,female,T20,20
1320196,Qatar,Malaysia,Malaysia,"UKM-YSD Cricket Oval, Bangi",2022-06-18,female,T20,20
1320197,Nepal,Kuwait,Nepal,"Kinrara Academy Oval, Kuala Lumpur",2022-06-18,female,T20,20
1320198,Bahrain,Hong Kong,Hong Kong,"Kinrara Academy Oval, Kuala Lumpur",2022-06-19,female,T20,20
1320199,Oman,Qatar,Qatar,"UKM-YSD Cricket Oval, Bangi",2022-06-19,female,T20,20
1320200,United Arab Emirates,Malaysia,United Arab Emirates,"UKM-YSD Cricket Oval, Bangi",2022-06-20,female,T20,20
1320201,Bahrain,Nepal,Nepal,"Kinrara Academy Oval, Kuala Lumpur",2022-06-20,female,T20,20
1320202,Oman,Singapore,Singapore,"Kinrara Academy Oval, Kuala Lumpur",2022-06-20,female,T20,20
1320203,Singapore,Qatar,Qatar,"UKM-YSD Cricket Oval, Bangi",2022-06-21,female,T20,20
1320204,Bhutan,Kuwait,Kuwait,"Kinrara Academy Oval, Kuala Lumpur",2022-06-21,female,T20,20
1320205,Nepal,Hong Kong,Hong Kong,"Kinrara Academy Oval, Kuala Lumpur",2022-06-21,female,T20,20
1320206,Malaysia,Oman,Malaysia,"Kinrara Academy Oval, Kuala Lumpur",2022-06-22,female,T20,20
1320207,Hong Kong,Kuwait,Hong Kong,"UKM-YSD Cricket Oval, Bangi",2022-06-22,female,T20,20
1320208,United Arab Emirates,Qatar,United Arab Emirates,"Kinrara Academy Oval, Kuala Lumpur",2022-06-22,female,T20,20
1320209,Bhutan,Bahrain,Bhutan,"UKM-YSD Cricket Oval, Bangi",2022-06-22,female,T20,20
1320210,United Arab Emirates,Nepal,,"Kinrara Academy Oval, Kuala Lumpur",2022-06-24,female,T20,20
1320211,Malaysia,Hong Kong,Malaysia,"Kinrara Academy Oval, Kuala Lumpur",2022-06-24,female,T20,20
1320212,Malaysia,United Arab Emirates,United Arab Emirates,"Kinrara Academy Oval, Kuala Lumpur",2022-06-25,female,T20,20
1320969,Gibraltar,Belgium,Belgium,"Meersen, Gent",2022-06-28,male,T20,20
1320973,Portugal,Malta,Portugal,"Meersen, Gent",2022-06-29,male,T20,20
1320974,Denmark,Gibraltar,Denmark,"Royal Brussels Cricket Club Ground, Waterloo",2022-06-29,male,T20,20
1320975,Israel,Spain,Spain,"Meersen, Gent",2022-06-29,male,T20,20
1320976,Hungary,Belgium,Belgium,"Royal Brussels Cricket Club Ground, Waterloo",2022-06-29,male,T20,20
1320977,Portugal,Spain,Spain,"Meersen, Gent",2022-07-01,male,T20,20
1320978,Hungary,Gibraltar,Gibraltar,"Royal Brussels Cricket Club Ground, Waterloo",2022-07-01,male,T20,20
1320979,Malta,Israel,Malta,"Meersen, Gent",2022-07-01,male,T20,20
1320980,Belgium,Denmark,Belgium,"Royal Brussels Cricket Club Ground, Waterloo",2022-07-01,male,T20,20
1320982,Belgium,Portugal,Portugal,"Royal Brussels Cricket Club Ground, Waterloo",2022-07-02,male,T20,20
1320984,Denmark,Spain,Denmark,"Royal Brussels Cricket Club Ground, Waterloo",2022-07-02,male,T20,20
1320985,Israel,Hungary,Israel,"Royal Brussels Cricket Club Ground, Waterloo",2022-07-03,male,T20,20
