match_id,team1,team2,winner,venue,date,gender,match_type,overs,team,team_score,opponent,won_toss,batting_first
426723,New Zealand,Pakistan,Pakistan,Dubai International Cricket Stadium,2009-11-12,male,T20,20,Pakistan,159,New Zealand,1,0
426724,New Zealand,Pakistan,Pakistan,Dubai International Cricket Stadium,2009-11-13,male,T20,20,New Zealand,132,Pakistan,0,1
426724,New Zealand,Pakistan,Pakistan,Dubai International Cricket Stadium,2009-11-13,male,T20,20,Pakistan,147,New Zealand,1,0
430884,India,Sri Lanka,Sri Lanka,"Vidarbha Cricket Association Stadium, Jamtha",2009-12-09,male,T20,20,India,176,Sri Lanka,0,1
430884,India,Sri Lanka,Sri Lanka,"Vidarbha Cricket Association Stadium, Jamtha",2009-12-09,male,T20,20,Sri Lanka,209,India,1,0
430885,India,Sri Lanka,India,"Punjab Cricket Association Stadium, Mohali",2009-12-12,male,T20,20,India,204,Sri Lanka,1,1
430885,India,Sri Lanka,India,"Punjab Cricket Association Stadium, Mohali",2009-12-12,male,T20,20,Sri Lanka,182,India,0,0
439139,West Indies,Zimbabwe,Zimbabwe,"Queen's Park Oval, Port of Spain",2010-02-28,male,T20,20,West Indies,69,Zimbabwe,0,1
439139,West Indies,Zimbabwe,Zimbabwe,"Queen's Park Oval, Port of Spain",2010-02-28,male,T20,20,Zimbabwe,91,West Indies,1,0
439146,West Indies,South Africa,South Africa,"Sir Vivian Richards Stadium, North Sound",2010-05-19,male,T20,20,South Africa,124,West Indies,1,1
439146,West Indies,South Africa,South Africa,"Sir Vivian Richards Stadium, North Sound",2010-05-19,male,T20,20,West Indies,110,South Africa,0,0
439497,Canada,Netherlands,Netherlands,Dubai International Cricket Stadium,2010-02-09,male,T20,20,Canada,137,Netherlands,0,1
439497,Canada,Netherlands,Netherlands,Dubai International Cricket Stadium,2010-02-09,male,T20,20,Netherlands,136,Canada,1,0
439499,Canada,Kenya,Kenya,Dubai International Cricket Stadium,2010-02-10,male,T20,20,Canada,132,Kenya,0,1
439499,Canada,Kenya,Kenya,Dubai International Cricket Stadium,2010-02-10,male,T20,20,Kenya,135,Canada,1,0
439505,Ireland,Scotland,Ireland,Dubai International Cricket Stadium,2010-02-11,male,T20,20,Ireland,118,Scotland,1,1
439505,Ireland,Scotland,Ireland,Dubai International Cricket Stadium,2010-02-11,male,T20,20,Scotland,94,Ireland,0,0
439510,Ireland,Netherlands,Ireland,Dubai International Cricket Stadium,2010-02-13,male,T20,20,Ireland,144,Netherlands,1,1
439510,Ireland,Netherlands,Ireland,Dubai International Cricket Stadium,2010-02-13,male,T20,20,Netherlands,78,Ireland,0,0
440945,England,Pakistan,England,Dubai International Cricket Stadium,2010-02-19,male,T20,20,England,115,Pakistan,1,1
440945,England,Pakistan,England,Dubai International Cricket Stadium,2010-02-19,male,T20,20,Pakistan,126,England,0,0
440946,England,Pakistan,Pakistan,Dubai International Cricket Stadium,2010-02-20,male,T20,20,England,140,Pakistan,0,1
440946,England,Pakistan,Pakistan,Dubai International Cricket Stadium,2010-02-20,male,T20,20,Pakistan,140,England,1,0
446956,Australia,Sri Lanka,Sri Lanka,Western Australia Cricket Association Ground,2010-10-31,male,T20,20,Australia,127,Sri Lanka,0,1
446956,Australia,Sri Lanka,Sri Lanka,Western Australia Cricket Association Ground,2010-10-31,male,T20,20,Sri Lanka,128,Australia,1,0
446960,Australia,England,England,Adelaide Oval,2011-01-12,male,T20,20,Australia,153,England,0,1
446960,Australia,England,England,Adelaide Oval,2011-01-12,male,T20,20,England,151,Australia,1,0
446961,Australia,England,Australia,Melbourne Cricket Ground,2011-01-14,male,T20,20,Australia,144,England,1,1
446961,Australia,England,Australia,Melbourne Cricket Ground,2011-01-14,male,T20,20,England,133,Australia,0,0
447539,West Indies,South Africa,South Africa,"Sir Vivian Richards Stadium, North Sound",2010-05-20,male,T20,20,South Africa,112,West Indies,1,1
447539,West Indies,South Africa,South Africa,"Sir Vivian Richards Stadium, North Sound",2010-05-20,male,T20,20,West Indies,107,South Africa,0,0
452153,Zimbabwe,India,India,Harare Sports Club,2010-06-12,male,T20,20,India,108,Zimbabwe,1,1
452153,Zimbabwe,India,India,Harare Sports Club,2010-06-12,male,T20,20,Zimbabwe,105,India,0,0
452154,Zimbabwe,India,India,Harare Sports Club,2010-06-13,male,T20,20,India,132,Zimbabwe,1,1
452154,Zimbabwe,India,India,Harare Sports Club,2010-06-13,male,T20,20,Zimbabwe,134,India,0,0
456991,New Zealand,Sri Lanka,New Zealand,Central Broward Regional Park Stadium Turf Ground,2010-05-22,male,T20,20,New Zealand,115,Sri Lanka,1,1
456991,New Zealand,Sri Lanka,New Zealand,Central Broward Regional Park Stadium Turf Ground,2010-05-22,male,T20,20,Sri Lanka,83,New Zealand,0,0
456992,New Zealand,Sri Lanka,Sri Lanka,Central Broward Regional Park Stadium Turf Ground,2010-05-23,male,T20,20,New Zealand,78,Sri Lanka,0,1
456992,New Zealand,Sri Lanka,Sri Lanka,Central Broward Regional Park Stadium Turf Ground,2010-05-23,male,T20,20,Sri Lanka,79,New Zealand,1,0
461565,Pakistan,South Africa,South Africa,Sheikh Zayed Stadium,2010-10-27,male,T20,20,Pakistan,113,South Africa,0,1
461565,Pakistan,South Africa,South Africa,Sheikh Zayed Stadium,2010-10-27,male,T20,20,South Africa,117,Pakistan,1,0
463141,South Africa,Zimbabwe,South Africa,OUTsurance Oval,2010-10-08,male,T20,20,South Africa,165,Zimbabwe,1,1
463141,South Africa,Zimbabwe,South Africa,OUTsurance Oval,2010-10-08,male,T20,20,Zimbabwe,158,South Africa,0,0
463142,South Africa,Zimbabwe,South Africa,De Beers Diamond Oval,2010-10-10,male,T20,20,South Africa,187,Zimbabwe,1,1
463142,South Africa,Zimbabwe,South Africa,De Beers Diamond Oval,2010-10-10,male,T20,20,Zimbabwe,177,South Africa,0,0
463149,South Africa,India,India,Moses Mabhida Stadium,2011-01-09,male,T20,20,India,164,South Africa,1,1
463149,South Africa,India,India,Moses Mabhida Stadium,2011-01-09,male,T20,20,South Africa,137,India,0,0
473918,New Zealand,Pakistan,New Zealand,Eden Park,2010-12-26,male,T20,20,New Zealand,135,Pakistan,1,1
473918,New Zealand,Pakistan,New Zealand,Eden Park,2010-12-26,male,T20,20,Pakistan,139,New Zealand,0,0
473919,New Zealand,Pakistan,New Zealand,Seddon Park,2010-12-28,male,T20,20,New Zealand,175,Pakistan,1,1
473919,New Zealand,Pakistan,New Zealand,Seddon Park,2010-12-28,male,T20,20,Pakistan,140,New Zealand,0,0
473920,New Zealand,Pakistan,Pakistan,AMI Stadium,2010-12-30,male,T20,20,New Zealand,73,Pakistan,0,1
473920,New Zealand,Pakistan,Pakistan,AMI Stadium,2010-12-30,male,T20,20,Pakistan,179,New Zealand,1,0
474466,England,Sri Lanka,Sri Lanka,County Ground,2011-06-25,male,T20,20,England,129,Sri Lanka,0,1
474466,England,Sri Lanka,Sri Lanka,County Ground,2011-06-25,male,T20,20,Sri Lanka,123,England,1,0
474476,England,India,England,Old Trafford,2011-08-31,male,T20,20,England,156,India,1,1
474476,England,India,England,Old Trafford,2011-08-31,male,T20,20,India,155,England,0,0
476947,New Zealand,Australia,Australia,Saxton Oval,2010-12-30,female,T20,20,Australia,116,New Zealand,1,1
476947,New Zealand,Australia,Australia,Saxton Oval,2010-12-30,female,T20,20,New Zealand,122,Australia,0,0
478279,Pakistan,South Africa,South Africa,Sheikh Zayed Stadium,2010-10-26,male,T20,20,Pakistan,110,South Africa,0,1
478279,Pakistan,South Africa,South Africa,Sheikh Zayed Stadium,2010-10-26,male,T20,20,South Africa,115,Pakistan,1,0
489212,West Indies,Pakistan,West Indies,"Beausejour Stadium, Gros Islet",2011-04-21,male,T20,20,Pakistan,135,West Indies,0,1
489212,West Indies,Pakistan,West Indies,"Beausejour Stadium, Gros Islet",2011-04-21,male,T20,20,West Indies,144,Pakistan,1,0
489220,West Indies,India,India,"Queen's Park Oval, Port of Spain",2011-06-04,male,T20,20,India,146,West Indies,1,1
489220,West Indies,India,India,"Queen's Park Oval, Port of Spain",2011-06-04,male,T20,20,West Indies,136,India,0,0
492547,England,India,England,County Ground,2011-06-26,female,T20,20,England,132,India,1,1
492547,England,India,England,County Ground,2011-06-26,female,T20,20,India,83,England,0,0
514023,South Africa,Australia,Australia,Newlands,2011-10-13,male,T20,20,Australia,139,South Africa,1,1
514023,South Africa,Australia,Australia,Newlands,2011-10-13,male,T20,20,South Africa,135,Australia,0,0
514024,South Africa,Australia,South Africa,New Wanderers Stadium,2011-10-16,male,T20,20,Australia,140,South Africa,0,1
514024,South Africa,Australia,South Africa,New Wanderers Stadium,2011-10-16,male,T20,20,South Africa,140,Australia,1,0
516204,Sri Lanka,Australia,Sri Lanka,Pallekele International Cricket Stadium,2011-08-06,male,T20,20,Australia,157,Sri Lanka,0,1
516204,Sri Lanka,Australia,Sri Lanka,Pallekele International Cricket Stadium,2011-08-06,male,T20,20,Sri Lanka,185,Australia,1,0
516205,Sri Lanka,Australia,Sri Lanka,Pallekele International Cricket Stadium,2011-08-08,male,T20,20,Australia,141,Sri Lanka,0,1
516205,Sri Lanka,Australia,Sri Lanka,Pallekele International Cricket Stadium,2011-08-08,male,T20,20,Sri Lanka,147,Australia,1,0
518954,Australia,India,Australia,Stadium Australia,2012-02-01,male,T20,20,Australia,168,India,1,1
518954,Australia,India,Australia,Stadium Australia,2012-02-01,male,T20,20,India,130,Australia,0,0
518955,Australia,India,India,Melbourne Cricket Ground,2012-02-03,male,T20,20,Australia,127,India,0,1
518955,Australia,India,India,Melbourne Cricket Ground,2012-02-03,male,T20,20,India,131,Australia,1,0
520595,New Zealand,Zimbabwe,New Zealand,Eden Park,2012-02-11,male,T20,20,New Zealand,151,Zimbabwe,1,1
520595,New Zealand,Zimbabwe,New Zealand,Eden Park,2012-02-11,male,T20,20,Zimbabwe,156,New Zealand,0,0
520596,New Zealand,Zimbabwe,New Zealand,Seddon Park,2012-02-14,male,T20,20,New Zealand,189,Zimbabwe,1,1
520596,New Zealand,Zimbabwe,New Zealand,Seddon Park,2012-02-14,male,T20,20,Zimbabwe,198,New Zealand,0,0
520597,New Zealand,South Africa,New Zealand,Westpac Stadium,2012-02-17,male,T20,20,New Zealand,141,South Africa,1,1
520597,New Zealand,South Africa,New Zealand,Westpac Stadium,2012-02-17,male,T20,20,South Africa,140,New Zealand,0,0
520598,New Zealand,South Africa,South Africa,Seddon Park,2012-02-19,male,T20,20,New Zealand,164,South Africa,0,1
520598,New Zealand,South Africa,South Africa,Seddon Park,2012-02-19,male,T20,20,South Africa,162,New Zealand,1,0
520599,New Zealand,South Africa,South Africa,Eden Park,2012-02-22,male,T20,20,New Zealand,144,South Africa,0,1
520599,New Zealand,South Africa,South Africa,Eden Park,2012-02-22,male,T20,20,South Africa,162,New Zealand,1,0
521217,India,England,England,Eden Gardens,2011-10-29,male,T20,20,England,113,India,1,1
521217,India,England,England,Eden Gardens,2011-10-29,male,T20,20,India,118,England,0,0
523735,Zimbabwe,Pakistan,Pakistan,Harare Sports Club,2011-09-16,male,T20,20,Pakistan,178,Zimbabwe,1,1
523735,Zimbabwe,Pakistan,Pakistan,Harare Sports Club,2011-09-16,male,T20,20,Zimbabwe,101,Pakistan,0,0
523736,Zimbabwe,Pakistan,Pakistan,Harare Sports Club,2011-09-18,male,T20,20,Pakistan,134,Zimbabwe,1,1
523736,Zimbabwe,Pakistan,Pakistan,Harare Sports Club,2011-09-18,male,T20,20,Zimbabwe,122,Pakistan,0,0
525816,England,West Indies,England,Kennington Oval,2011-09-23,male,T20,20,England,120,West Indies,1,1
525816,England,West Indies,England,Kennington Oval,2011-09-23,male,T20,20,West Indies,122,England,0,0
525817,England,West Indies,West Indies,Kennington Oval,2011-09-25,male,T20,20,England,84,West Indies,0,1
525817,England,West Indies,West Indies,Kennington Oval,2011-09-25,male,T20,20,West Indies,110,England,1,0
527012,Zimbabwe,New Zealand,New Zealand,Harare Sports Club,2011-10-15,male,T20,20,New Zealand,121,Zimbabwe,1,1
527012,Zimbabwe,New Zealand,New Zealand,Harare Sports Club,2011-10-15,male,T20,20,Zimbabwe,119,New Zealand,0,0
527013,Zimbabwe,New Zealand,New Zealand,Harare Sports Club,2011-10-17,male,T20,20,New Zealand,169,Zimbabwe,1,1
527013,Zimbabwe,New Zealand,New Zealand,Harare Sports Club,2011-10-17,male,T20,20,Zimbabwe,150,New Zealand,0,0
527683,South Africa,England,,Senwes Park,2011-10-29,female,T20,20,England,12,South Africa,0,1
527683,South Africa,England,,Senwes Park,2011-10-29,female,T20,20,South Africa,104,England,0,0
527688,New Zealand,England,England,Westpac Stadium,2012-02-17,female,T20,20,England,77,New Zealand,1,1
527688,New Zealand,England,England,Westpac Stadium,2012-02-17,female,T20,20,New Zealand,78,England,0,0
527689,New Zealand,England,England,Seddon Park,2012-02-19,female,T20,20,England,159,New Zealand,1,1
527689,New Zealand,England,England,Seddon Park,2012-02-19,female,T20,20,New Zealand,111,England,0,0
527690,New Zealand,England,England,Eden Park,2012-02-22,female,T20,20,England,94,New Zealand,1,1
527690,New Zealand,England,England,Eden Park,2012-02-22,female,T20,20,New Zealand,84,England,0,0
530432,Pakistan,Sri Lanka,Pakistan,Sheikh Zayed Stadium,2011-11-25,male,T20,20,Pakistan,137,Sri Lanka,1,1
530432,Pakistan,Sri Lanka,Pakistan,Sheikh Zayed Stadium,2011-11-25,male,T20,20,Sri Lanka,125,Pakistan,0,0
531635,England,Pakistan,Pakistan,Dubai International Cricket Stadium,2012-02-23,male,T20,20,England,127,Pakistan,0,1
531635,England,Pakistan,Pakistan,Dubai International Cricket Stadium,2012-02-23,male,T20,20,Pakistan,132,England,1,0
531636,England,Pakistan,England,Dubai International Cricket Stadium,2012-02-25,male,T20,20,England,142,Pakistan,1,1
531636,England,Pakistan,England,Dubai International Cricket Stadium,2012-02-25,male,T20,20,Pakistan,107,England,0,0
531637,England,Pakistan,England,Sheikh Zayed Stadium,2012-02-27,male,T20,20,England,121,Pakistan,1,1
531637,England,Pakistan,England,Sheikh Zayed Stadium,2012-02-27,male,T20,20,Pakistan,112,England,0,0
531982,Bangladesh,West Indies,Bangladesh,Shere Bangla National Stadium,2011-10-11,male,T20,20,Bangladesh,129,West Indies,1,1
531982,Bangladesh,West Indies,Bangladesh,Shere Bangla National Stadium,2011-10-11,male,T20,20,West Indies,122,Bangladesh,0,0
533272,Sri Lanka,Zimbabwe,Sri Lanka,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012-09-18,male,T20,20,Sri Lanka,162,Zimbabwe,1,1
533272,Sri Lanka,Zimbabwe,Sri Lanka,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012-09-18,male,T20,20,Zimbabwe,85,Sri Lanka,0,0
533273,Australia,Ireland,Australia,R Premadasa Stadium,2012-09-19,male,T20,20,Australia,115,Ireland,1,1
533273,Australia,Ireland,Australia,R Premadasa Stadium,2012-09-19,male,T20,20,Ireland,119,Australia,0,0
533275,South Africa,Zimbabwe,South Africa,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012-09-20,male,T20,20,South Africa,82,Zimbabwe,1,1
533275,South Africa,Zimbabwe,South Africa,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012-09-20,male,T20,20,Zimbabwe,85,South Africa,0,0
533276,Bangladesh,New Zealand,New Zealand,Pallekele International Cricket Stadium,2012-09-21,male,T20,20,Bangladesh,125,New Zealand,0,1
533276,Bangladesh,New Zealand,New Zealand,Pallekele International Cricket Stadium,2012-09-21,male,T20,20,New Zealand,183,Bangladesh,1,0
533278,Sri Lanka,South Africa,South Africa,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012-09-22,male,T20,20,South Africa,75,Sri Lanka,1,1
533278,Sri Lanka,South Africa,South Africa,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012-09-22,male,T20,20,Sri Lanka,43,South Africa,0,0
533279,Australia,West Indies,Australia,R Premadasa Stadium,2012-09-22,male,T20,20,Australia,97,West Indies,1,1
533279,Australia,West Indies,Australia,R Premadasa Stadium,2012-09-22,male,T20,20,West Indies,178,Australia,0,0
533280,New Zealand,Pakistan,Pakistan,Pallekele International Cricket Stadium,2012-09-23,male,T20,20,New Zealand,154,Pakistan,0,1
533280,New Zealand,Pakistan,Pakistan,Pallekele International Cricket Stadium,2012-09-23,male,T20,20,Pakistan,171,New Zealand,1,0
533281,England,India,India,R Premadasa Stadium,2012-09-23,male,T20,20,England,79,India,0,1
533281,England,India,India,R Premadasa Stadium,2012-09-23,male,T20,20,India,158,England,1,0
533282,Ireland,West Indies,,R Premadasa Stadium,2012-09-24,male,T20,20,Ireland,124,West Indies,0,1
533283,Bangladesh,Pakistan,Pakistan,Pallekele International Cricket Stadium,2012-09-25,male,T20,20,Bangladesh,164,Pakistan,0,1
533283,Bangladesh,Pakistan,Pakistan,Pallekele International Cricket Stadium,2012-09-25,male,T20,20,Pakistan,168,Bangladesh,1,0
533284,Sri Lanka,New Zealand,,Pallekele International Cricket Stadium,2012-09-27,male,T20,20,New Zealand,170,Sri Lanka,0,1
533284,Sri Lanka,New Zealand,,Pallekele International Cricket Stadium,2012-09-27,male,T20,20,Sri Lanka,180,New Zealand,0,0
533285,England,West Indies,West Indies,Pallekele International Cricket Stadium,2012-09-27,male,T20,20,England,158,West Indies,0,1
533285,England,West Indies,West Indies,Pallekele International Cricket Stadium,2012-09-27,male,T20,20,West Indies,170,England,1,0
533286,Pakistan,South Africa,Pakistan,R Premadasa Stadium,2012-09-28,male,T20,20,Pakistan,124,South Africa,1,1
533286,Pakistan,South Africa,Pakistan,R Premadasa Stadium,2012-09-28,male,T20,20,South Africa,129,Pakistan,0,0
533287,Australia,India,Australia,R Premadasa Stadium,2012-09-28,male,T20,20,Australia,139,India,1,1
533287,Australia,India,Australia,R Premadasa Stadium,2012-09-28,male,T20,20,India,130,Australia,0,0
533288,England,New Zealand,England,Pallekele International Cricket Stadium,2012-09-29,male,T20,20,England,142,New Zealand,1,1
533288,England,New Zealand,England,Pallekele International Cricket Stadium,2012-09-29,male,T20,20,New Zealand,133,England,0,0
533289,Sri Lanka,West Indies,Sri Lanka,Pallekele International Cricket Stadium,2012-09-29,male,T20,20,Sri Lanka,117,West Indies,1,1
533289,Sri Lanka,West Indies,Sri Lanka,Pallekele International Cricket Stadium,2012-09-29,male,T20,20,West Indies,125,Sri Lanka,0,0
533290,Australia,South Africa,Australia,R Premadasa Stadium,2012-09-30,male,T20,20,Australia,141,South Africa,1,1
533290,Australia,South Africa,Australia,R Premadasa Stadium,2012-09-30,male,T20,20,South Africa,137,Australia,0,0
533291,India,Pakistan,India,R Premadasa Stadium,2012-09-30,male,T20,20,India,126,Pakistan,1,1
533291,India,Pakistan,India,R Premadasa Stadium,2012-09-30,male,T20,20,Pakistan,116,India,0,0
533292,New Zealand,West Indies,,Pallekele International Cricket Stadium,2012-10-01,male,T20,20,New Zealand,149,West Indies,0,1
533292,New Zealand,West Indies,,Pallekele International Cricket Stadium,2012-10-01,male,T20,20,West Indies,146,New Zealand,0,0
533293,Sri Lanka,England,Sri Lanka,Pallekele International Cricket Stadium,2012-10-01,male,T20,20,England,141,Sri Lanka,0,1
533293,Sri Lanka,England,Sri Lanka,Pallekele International Cricket Stadium,2012-10-01,male,T20,20,Sri Lanka,157,England,1,0
533294,Australia,Pakistan,Pakistan,R Premadasa Stadium,2012-10-02,male,T20,20,Australia,115,Pakistan,0,1
533294,Australia,Pakistan,Pakistan,R Premadasa Stadium,2012-10-02,male,T20,20,Pakistan,144,Australia,1,0
533295,India,South Africa,India,R Premadasa Stadium,2012-10-02,male,T20,20,India,141,South Africa,1,1
533295,India,South Africa,India,R Premadasa Stadium,2012-10-02,male,T20,20,South Africa,147,India,0,0
533296,Sri Lanka,Pakistan,Sri Lanka,R Premadasa Stadium,2012-10-04,male,T20,20,Pakistan,112,Sri Lanka,0,1
533296,Sri Lanka,Pakistan,Sri Lanka,R Premadasa Stadium,2012-10-04,male,T20,20,Sri Lanka,131,Pakistan,1,0
533297,Australia,West Indies,West Indies,R Premadasa Stadium,2012-10-05,male,T20,20,Australia,126,West Indies,0,1
533297,Australia,West Indies,West Indies,R Premadasa Stadium,2012-10-05,male,T20,20,West Indies,186,Australia,1,0
533298,Sri Lanka,West Indies,West Indies,R Premadasa Stadium,2012-10-07,male,T20,20,Sri Lanka,98,West Indies,0,1
533298,Sri Lanka,West Indies,West Indies,R Premadasa Stadium,2012-10-07,male,T20,20,West Indies,132,Sri Lanka,1,0
533299,Sri Lanka,South Africa,South Africa,Galle International Stadium,2012-09-26,female,T20,20,South Africa,76,Sri Lanka,1,1
533299,Sri Lanka,South Africa,South Africa,Galle International Stadium,2012-09-26,female,T20,20,Sri Lanka,68,South Africa,0,0
533300,New Zealand,West Indies,West Indies,Galle International Stadium,2012-09-26,female,T20,20,New Zealand,104,West Indies,0,1
533300,New Zealand,West Indies,West Indies,Galle International Stadium,2012-09-26,female,T20,20,West Indies,103,New Zealand,1,0
533301,England,Pakistan,England,Galle International Stadium,2012-09-27,female,T20,20,England,125,Pakistan,1,1
533301,England,Pakistan,England,Galle International Stadium,2012-09-27,female,T20,20,Pakistan,84,England,0,0
533302,Australia,India,Australia,Galle International Stadium,2012-09-27,female,T20,20,Australia,99,India,1,1
533302,Australia,India,Australia,Galle International Stadium,2012-09-27,female,T20,20,India,99,Australia,0,0
533303,New Zealand,South Africa,New Zealand,Galle International Stadium,2012-09-28,female,T20,20,New Zealand,144,South Africa,1,1
533303,New Zealand,South Africa,New Zealand,Galle International Stadium,2012-09-28,female,T20,20,South Africa,122,New Zealand,0,0
533304,Sri Lanka,West Indies,Sri Lanka,Galle International Stadium,2012-09-28,female,T20,20,Sri Lanka,49,West Indies,1,1
533304,Sri Lanka,West Indies,Sri Lanka,Galle International Stadium,2012-09-28,female,T20,20,West Indies,38,Sri Lanka,0,0
533305,Australia,Pakistan,Australia,Galle International Stadium,2012-09-29,female,T20,20,Australia,143,Pakistan,1,1
533305,Australia,Pakistan,Australia,Galle International Stadium,2012-09-29,female,T20,20,Pakistan,33,Australia,0,0
533306,England,India,England,Galle International Stadium,2012-09-29,female,T20,20,England,114,India,1,1
533306,England,India,England,Galle International Stadium,2012-09-29,female,T20,20,India,107,England,0,0
533307,South Africa,West Indies,West Indies,Galle International Stadium,2012-09-30,female,T20,20,South Africa,59,West Indies,0,1
533307,South Africa,West Indies,West Indies,Galle International Stadium,2012-09-30,female,T20,20,West Indies,63,South Africa,1,0
533308,Sri Lanka,New Zealand,New Zealand,Galle International Stadium,2012-09-30,female,T20,20,New Zealand,84,Sri Lanka,1,1
533308,Sri Lanka,New Zealand,New Zealand,Galle International Stadium,2012-09-30,female,T20,20,Sri Lanka,70,New Zealand,0,0
533309,India,Pakistan,Pakistan,Galle International Stadium,2012-10-01,female,T20,20,India,93,Pakistan,0,1
533309,India,Pakistan,Pakistan,Galle International Stadium,2012-10-01,female,T20,20,Pakistan,84,India,1,0
533310,Australia,England,England,Galle International Stadium,2012-10-01,female,T20,20,Australia,142,England,0,1
533310,Australia,England,England,Galle International Stadium,2012-10-01,female,T20,20,England,137,Australia,1,0
533311,England,New Zealand,England,R Premadasa Stadium,2012-10-04,female,T20,20,England,87,New Zealand,1,1
533311,England,New Zealand,England,R Premadasa Stadium,2012-10-04,female,T20,20,New Zealand,88,England,0,0
533312,Australia,West Indies,Australia,R Premadasa Stadium,2012-10-05,female,T20,20,Australia,112,West Indies,1,1
533312,Australia,West Indies,Australia,R Premadasa Stadium,2012-10-05,female,T20,20,West Indies,81,Australia,0,0
533313,Australia,England,Australia,R Premadasa Stadium,2012-10-07,female,T20,20,Australia,132,England,1,1
533313,Australia,England,Australia,R Premadasa Stadium,2012-10-07,female,T20,20,England,127,Australia,0,0
534208,England,West Indies,England,Trent Bridge,2012-06-24,male,T20,20,England,163,West Indies,1,1
534208,England,West Indies,England,Trent Bridge,2012-06-24,male,T20,20,West Indies,159,England,0,0
534233,England,South Africa,South Africa,Riverside Ground,2012-09-08,male,T20,20,England,113,South Africa,0,1
534233,England,South Africa,South Africa,Riverside Ground,2012-09-08,male,T20,20,South Africa,117,England,1,0
534234,England,South Africa,,Old Trafford,2012-09-10,male,T20,20,England,26,South Africa,0,1
534234,England,South Africa,,Old Trafford,2012-09-10,male,T20,20,South Africa,70,England,0,0
534235,England,South Africa,England,Edgbaston,2012-09-12,male,T20,20,England,103,South Africa,1,1
534235,England,South Africa,England,Edgbaston,2012-09-12,male,T20,20,South Africa,82,England,0,0
538068,Bangladesh,Pakistan,Pakistan,Shere Bangla National Stadium,2011-11-29,male,T20,20,Bangladesh,74,Pakistan,0,1
538068,Bangladesh,Pakistan,Pakistan,Shere Bangla National Stadium,2011-11-29,male,T20,20,Pakistan,121,Bangladesh,1,0
540173,West Indies,Australia,Australia,"Beausejour Stadium, Gros Islet",2012-03-27,male,T20,20,Australia,149,West Indies,1,1
540173,West Indies,Australia,Australia,"Beausejour Stadium, Gros Islet",2012-03-27,male,T20,20,West Indies,147,Australia,0,0
540174,West Indies,Australia,West Indies,"Kensington Oval, Bridgetown",2012-03-30,male,T20,20,Australia,144,West Indies,0,1
540174,West Indies,Australia,West Indies,"Kensington Oval, Bridgetown",2012-03-30,male,T20,20,West Indies,149,Australia,1,0
542850,England,India,England,St Lawrence Ground,2012-06-26,female,T20,20,England,137,India,1,1
542850,England,India,England,St Lawrence Ground,2012-06-26,female,T20,20,India,97,England,0,0
542851,England,India,England,County Ground,2012-06-28,female,T20,20,England,117,India,1,1
542851,England,India,England,County Ground,2012-06-28,female,T20,20,India,112,England,0,0
543883,Kenya,Ireland,Ireland,Mombasa Sports Club Ground,2012-02-22,male,T20,20,Ireland,97,Kenya,1,1
543883,Kenya,Ireland,Ireland,Mombasa Sports Club Ground,2012-02-22,male,T20,20,Kenya,105,Ireland,0,0
543884,Kenya,Ireland,Ireland,Mombasa Sports Club Ground,2012-02-23,male,T20,20,Ireland,119,Kenya,1,1
543884,Kenya,Ireland,Ireland,Mombasa Sports Club Ground,2012-02-23,male,T20,20,Kenya,117,Ireland,0,0
543885,Kenya,Ireland,Ireland,Mombasa Sports Club Ground,2012-02-24,male,T20,20,Ireland,97,Kenya,1,1
543885,Kenya,Ireland,Ireland,Mombasa Sports Club Ground,2012-02-24,male,T20,20,Kenya,102,Ireland,0,0
546410,Canada,Netherlands,Netherlands,Dubai International Cricket Stadium,2012-03-13,male,T20,20,Canada,83,Netherlands,0,1
546410,Canada,Netherlands,Netherlands,Dubai International Cricket Stadium,2012-03-13,male,T20,20,Netherlands,127,Canada,1,0
546414,Ireland,Kenya,Ireland,Dubai International Cricket Stadium,2012-03-14,male,T20,20,Ireland,71,Kenya,1,1
546414,Ireland,Kenya,Ireland,Dubai International Cricket Stadium,2012-03-14,male,T20,20,Kenya,53,Ireland,0,0
546442,Ireland,Scotland,Ireland,Dubai International Cricket Stadium,2012-03-18,male,T20,20,Ireland,148,Scotland,1,1
546442,Ireland,Scotland,Ireland,Dubai International Cricket Stadium,2012-03-18,male,T20,20,Scotland,139,Ireland,0,0
546462,Canada,Ireland,Ireland,Dubai International Cricket Stadium,2012-03-22,male,T20,20,Canada,98,Ireland,0,1
546462,Canada,Ireland,Ireland,Dubai International Cricket Stadium,2012-03-22,male,T20,20,Ireland,103,Canada,1,0
546470,Ireland,Netherlands,Ireland,Dubai International Cricket Stadium,2012-03-23,male,T20,20,Ireland,105,Netherlands,1,1
546470,Ireland,Netherlands,Ireland,Dubai International Cricket Stadium,2012-03-23,male,T20,20,Netherlands,107,Ireland,0,0
546473,Canada,Scotland,Scotland,Dubai International Cricket Stadium,2012-03-23,male,T20,20,Canada,112,Scotland,0,1
